DISTRITO,TECNOLOGIA,RANGO_VELOC_BAJADA,EMPRESA
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,256 <= BW < 512 kbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,256 <= BW < 512 kbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,256 <= BW < 512 kbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,WI-NET TELECOM S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,OtrasTecnologias,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,1024 <= BW < 2048 kbps,FIBERLUX S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,VIETTEL PERU S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,WIN EMPRESAS S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,BANTEL S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,BANTEL S.A.C.
SAN MIGUEL,xDSL,BW >= 200 Mbps,TELEFÓNICA DEL PERU S.A.A.
SAN MIGUEL,FibraOptica,1024 <= BW < 2048 kbps,TELEFÓNICA DEL PERU S.A.A.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
SAN MIGUEL,Wimax,BW < 256 Kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,BW < 256 Kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,BW < 256 Kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,BANTEL S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,OtrasTecnologias,30 Mbps <= BW < 50 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,OtrasTecnologias,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,BW < 256 Kbps,ENTEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,BW < 256 Kbps,ENTEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,STARLINK PERU S.R.L.
SAN MIGUEL,xDSL,30 Mbps <= BW < 50 Mbps,TELEFÓNICA DEL PERU S.A.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,Wimax,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICATEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,CONVERGIA PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,CONVERGIA PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,CONVERGIA PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,CONVERGIA PERÚ S.A.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,512 <=  BW < 1024 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,BW >= 200 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,BW >= 200 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,BW >= 200 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,Wimax,BW >= 200 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,2048 <=  BW < 4096 kbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,4 Mbps <= BW < 8 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,ENTEL PERÚ S.A.
SAN MIGUEL,FibraOptica,50 Mbps <= BW < 100 Mbps,ENTEL PERÚ S.A.
